uid,x1
1223556,5
3671327,2934
7341344,3283
6292772,2970
6361692,1469
1318,892;7717;4418
5244199,7555
2098474,2585;3381
5768491,1469
2098478,3284
6292789,8211
1574198,1715
7341369,171
525632,1469
4719937,5341
1574211,4584;1715
7341380,8254
3147079,2934
1223564,2709
1049933,105;3381
4195663,3939
525648,4883
5244244,1765
437134,3917;2934;2714
6312810,760
525658,3532
7341403,2709;3641;5140
2622814,1569
2098527,5479
4719973,2490;7925;7903
6817127,7354
3147112,3251
3671401,2146
1049963,1469
3671405,3807
2622834,760
5768564,4663
2622838,3532
1399,6650
525689,450;8305
2622847,7717
1049988,1526
6817157,1860
1574278,4356
525705,7113
1049995,984
5768590,2970
7341457,1116
6817171,3780;4582
1050007,5591;898;4661;1125;4808;4972
525722,2712;8037
3671451,2995
1050013,4171
3671454,4663
525730,3532
5768616,609
6817194,8490
6292910,8394;6101
6292911,1011
1456,3848
1458,5866
1459,2934
1461,2934;6485
6817208,629
3147195,8181
4195774,6901
3671488,2995
525764,1469
1574343,1715
6817225,4937
820579,6485
2622926,8438
4195792,3117
1493,6021
2622937,2934
7341531,3046
7341534,6863
2184784,3381
3147238,2288;6485
2622951,1974
4195817,1125;7354
4195820,2436
6817262,7407;8748
1574383,760;3561
5244404,1623;5147;7064
3671545,3532
7078143,2454;6901
1532,3112
5680042,5341
2098687,2436
1536,1542
3671554,3293
5768708,6485
4195845,7354
1574406,1379
1574412,2709
5244431,5396;6485
6816003,1041;4043
1559,3264
3671577,150;2934
4720158,3600
4720159,171;6901
6293025,2020
1574434,2050;2804
3147300,5591
4720166,6195;1310
2796465,386;3335
349788,2538
1398365,5870
2098742,3795
4456713,8181
525882,8022;3847
2098751,2934
525888,1469
7341634,7974
2623043,3381
1050181,890
3671625,1520
1574474,6454
7341643,2652;5138
5768782,4926
3671636,2436
5244501,2934;3660
1574486,4582
1050200,2436
1574489,7354
6817371,6542
4720220,7274
7341662,2941
3147361,6554
2534331,760
6379110,760
1574504,8479
5244521,760
1643,3597
525932,3381
4720237,5762
1223613,2970;3525
1574513,8386;3532
1574514,6792;1288
2098806,1072;3109
1658,8775
5244539,8155;6885;3284
6116970,8186
1574527,2423
2098819,6825
7341700,3710
2534337,4808;3381;1125;1080
1673,797
3671696,2716
1574548,5270
5244566,4663
5244568,6485
7341721,5341
5768859,3170
7280076,1379;7243;5074
7341727,760
2623136,2970
6293153,2050
2623141,2970
6293161,7231
4720299,3565
4544114,1469
5768879,2436;7555
5244593,4234;7717;1080
1574579,1945
5244598,1836
6817463,7652
7341753,6566
526010,729
3147451,1194
5768894,386
2098879,1729
5244608,5075
6293190,3621;5717
526024,2622
7341773,7717
3147472,1469
6293201,1469
526034,2436
6029603,1125
1748,4840
6293207,2146;5341
1050328,1569;4142
4720346,6650
7341787,7362;6057;3876;2865
2623196,7717
7341789,3266
5768926,760;1613;8775;2934;7555;5862
5768927,6434
3147488,1469
1762,5421
1050340,5294
6293223,3621
6817513,447
1770,3532
6293230,6243
526063,2436
4437827,3532
2623218,1469
1050357,8145
4196087,2970
1574648,8021
7165567,450;5138;2676
5505322,5341
1792,4989
2098948,3284
1797,7260;2813
3147526,450
1050380,6901
4196109,1169
2098959,2622;4195
6204376,1469
4720402,2709;2436
5243182,1469
1818,3706
3147549,3117
7341856,760
5680091,450;58
5768996,2106;6551
4720421,597;8194
4196135,2905
5769001,6106
5769002,7019
1574700,4070
2623277,6805
526128,2146;187
2623282,8505
5243187,4885
3671860,4195
4720438,4543;490
3147576,58
3147579,4356
3671868,4583
5244734,3532
3147588,3284
1050440,1658
4720457,2934
5244749,7113
6293329,760
6817619,8112;5341
5769045,4883
1050457,3675
3147610,760;1510;6901
6817627,1125;7717
1050460,2193
1050466,2436
4329667,797
3146044,2884
3147632,6832;3291
6293364,4579;7555
4720501,2693
5244797,1469
2099072,50
3671942,3082
2623368,8527
5769097,2277;3381
2099082,1125
2099083,1360
6293388,1945
6293394,7113
2099091,8255;8506;3939;767;5138
4720533,450
2623383,281
3671960,6485
6293402,7483
1050525,760;7884;2436
2099103,3876
2099104,2970;5341
6817697,3381
7165595,6546
2097478,1871
1050534,6485
1574823,2934
5244842,6485
5244843,2667
3386933,2761
4720558,6901
2099124,3762
6379166,1041
1835337,2619
3671992,1193
2099129,7998;6485
5244858,3381
3495583,4966
4196286,7011;7220;3507;2508
5244865,3326
5243211,2146
1050570,6901
6293453,4536;8375;1936
2623439,2970;4195
4196306,7721
1574867,3996
1574868,797
262478,2593
7342040,3251
4196314,1469
5244891,3381
2623453,7612
6728699,7221
4720615,1001
5769193,4043
2026,2593
2099182,7483
3845117,4598
7342064,1433
6817779,3675
7165609,5045;2436;3029
5244922,1942
1050624,6135
5244930,7699
5244932,5591;2970
4720645,1379
2623494,3381
5244935,2099
5244936,4043
4544172,2050
5244939,2934
2060,7011
3147791,2970
526355,8795
7342100,7903
5769238,8216
3147799,3939
4196376,760;5341;6901
2623513,8438
6293536,6485
1050659,450;2080;4696
2099237,1735
5769256,1041
5769257,2970;760;1655
5708862,7113;2277
7342124,6485
262493,4533
3672112,5803
3672122,6006
1574971,7632
1574973,3381
6817854,4731
2623551,970
1574976,2934
6293569,4808;1080
4196420,1941
2099269,2634
2099270,3251;4195
1574984,2773;7884
2623562,6964
6293579,7132
6553954,7495
4196430,5596
3874973,3381
5769302,8651
2135,1257
5769306,2099;5341;6901
5942287,1403
6293596,6614;3381;5138
1575007,1839;7321
3147876,760
6293605,4852
5245030,2062;2461
6817897,6901
6817898,4968
4196459,8390
5245038,450;6189;6135
2623600,3075;6863
7342194,5591;1080
6817908,3786
1050743,2454;2099;5341;6901
1050744,3072;3898
3672187,2976;2930;3381
3147908,2934
5769352,8181;5408
5245066,5704;4083;1253
3147917,2934
2191,3381
1575057,1569
3495619,1469
1575060,3597
4893721,5152;8528
3672223,5840
5991589,7910;7892;351
526498,6485
2211,7243
2099364,5664;2733
4835962,2436;7884
2099366,1336
5680156,915
3324698,5341
6817965,7974
3672238,6901
4196527,2099
2227,2461
4720826,2008
4451885,2439
6293694,3731
526528,3284
1575105,2222
5769412,1125;2361
1575109,7605;3381
7342279,1469
4720841,6907;1017
1575116,7974
5769422,8438
3672273,3381
2623698,1469
3672275,7910
2099415,1644
4720856,4666
2266,7422
3672290,3139;6134
4196585,1469;723
2099435,7555
4893736,797;6021
6818038,3284
3672313,4142
7342330,760
6291839,4083
3672319,4572
526593,6362;2436;7555
6293766,2312
1050888,2436
1575177,4748
5245198,3046
1501472,2277;1585
7342358,4356
3672345,6454
4196635,555
5592794,1125
2623775,1469;1520
5769509,2561;1305;2709
5245226,3871
7342381,2934
3672367,1469
6293808,4421
6818098,599;450;7910;1125;8077
4196659,6029
526645,3578
5245239,3046
526657,5717
1050949,6963
4981132,7974;3163;2436
2623818,7974
4720971,2970
3233506,450
7342415,2970
6293850,1433
5245277,3670;7884
1575264,7555;6485
6293857,760;3532;3786
5769570,7354
2623843,7974
3672421,171
6293864,7910;6485
3058748,7555
6029714,7422
1012578,6485
7342447,5717
6293872,2297
3672434,1125
1050997,1715
4196727,7483
3148152,5472
4196729,4663
5245309,7717
2431,8390
526720,1169
2623873,6901
5769602,6614
3320897,1379
6293896,2854
526729,3381;7374
6818186,524
3148171,7439
2623886,883
2099600,2934
3148177,797
5769619,2823
2458,5762;6945
1573274,3578
4721056,4068
2623909,3381
2623911,2519
3148201,1812
4032899,7555
5551650,5573
6808734,1892
4544243,1588;2714;4663
526773,611
5418057,450
2488,4833
4721081,2009
4196796,119;5341
4196797,7717
3148225,1011
4721093,5341
1575367,2648;4142
4196808,2146;2099;5341;6901
4196809,6901
4282103,3381
2623949,1157
5245390,8438;6546
6293967,7427;1377;3550
1051089,6735
2515,3381
2623957,760;1930;1072;7555
1575385,7907
3672539,2099
4196831,2970
4721121,2667;3284;7354
6818276,7412
526821,1469
2623976,760
526829,3578
6818290,7508
3072707,2934
2359721,2461
1575416,7201
1223764,3959;6360;1598
4721150,3719;5881;7960;187
3583061,450
1575424,3381
3672578,1423
526854,2408
3672584,2970;760;5413
7342605,3362
3672591,7170
7342608,2923;2436;3381
2580,6485
4196887,450;4195;3532
6818328,5699
5245467,1569
6294044,1780
4196895,7243
2593,7910
526882,450
7342631,7717
7342632,2022
2624041,2934;3532;6485
2624043,6551
2099757,6146
2624046,2970
4631645,5308;723
4019976,1379
1575474,3532
526899,1829
3845214,6485
6294074,7169
2099776,5074;7994
526913,1172
2624070,2477
2099784,8831
2624074,6906
3672653,760
4721230,7516;760;7612
1051217,7045;3251
6294098,5006;2765
6990947,7555;5884
7342681,6021
4721242,2050
5769827,1469
1575525,8181
6641425,2804
2099816,6485
2673,1454
1575544,2712
1575546,2934
3672703,5407
1051266,1646
7340481,1539
1763356,2099
5942381,1080
2099859,8050
5245590,2970
526999,8389
2624152,7374
4194756,7679
527002,2558
6990959,2970;4356
1575583,129;6485
5769895,744
6294185,1945
1575597,1469
1051311,760
4197041,760;8844
4721331,7113
4719049,7354
7253109,1125
2099904,8032
2099906,3381
1051331,3786
6818501,3381
2099911,1905
4721352,4314
2764,6903
2765,2813
527054,6485
3845240,3578;6901;5341
6818514,2934
7342804,1052
2099926,6454
4721367,380
7078351,5908;7613
5769949,7011
6294238,3381
5245663,4576
1575649,6485
3629864,779
2099941,1379
7342825,1379
5769962,7427;6502;6650
5769968,5212;7670;597
6294257,450;680;2941
1051378,1433;8055
3932627,3655
6466686,3130
5245687,7019
5307350,3381
2624250,6885
4197115,3381
4197120,2934;8775
5769989,3621
2099974,629
1575690,7629
2829,4666
1051406,6963;3532
1575695,6029
5245713,2934;1715
1575698,7516
3845251,4523
7342869,5376
5778606,2786
1575706,1735
7342875,2067
3148575,7724
2100000,1520
3148577,285
6818599,450
4721448,2970;112
5245740,760
524765,1858;2709
3670494,3381
1575734,6021
4721465,6901
3672890,4079
7342909,3381
7342910,5070
2185013,2285
2880,5927;970
3672898,4195
5592886,5413
6818631,2498
2624328,2902
3148617,642
1575754,1941
3148620,7555
4369549,42
3148624,974
4721490,8614
1575763,2099;5341
7253134,3381
6294358,3532
5245784,1125
1051482,2934
6117179,3928
3146215,1379
6818668,3710;6901;2436
2624366,1169
6818671,3679
6294385,6362
4107411,1469
4197236,450
4197245,2099
699541,7237
1575810,17
1051526,799
6818703,2934
4721554,904
6117187,3555
6818709,3381
5245848,3214;2970;3403
6294427,1036;1469
6818719,58
7343009,1469
7343011,3165;171
2624420,8181;1715
6294437,5717
527270,1379
786929,1943;1433
6294448,380;4294;6372
1051570,2099;5341
1051572,809
5770169,2050
3002,7974
2100155,1469
2100159,8054
3148738,2786
1051588,4856;7555
2624454,760
3148748,4808
1051598,1140
527312,3792
6818770,7412
2624467,1469
2100180,632
6294485,3532
2624470,3939;7917;3381
6818775,3033
4721624,760;5270;58
527321,7483
5245914,4579
6294500,5908
527333,4142
6818792,3710
3049,5717;7113
4197354,7069
2624491,5590;5024
1575916,6485;3381
2624497,7717
527354,3381
5770236,6803
6294527,1469
5245958,760;3312
3148808,6485
4197387,1494
1051664,6213
6818834,2022
5770260,8386;7243
4197397,835
4721688,2432;3786;7717
6294554,3532
1748143,1540
3673117,8022
4721696,3381
2100257,2015
2967875,7243
2624556,6888
4369586,2970;3532;1433
2100270,5341
7343153,7974;2783
6818866,3033
6903646,4433
1575993,674
1575998,7910
6204597,2099
1576000,767
5246017,1653;1495
3673157,4906
6294598,7195
7343175,8330
7343178,4194
5246029,3621
527439,1945
1051729,7422
3673170,7604
7343188,7319
1576021,3381
5246039,286
1136484,2487;800;2436
2624602,2051
4197467,4366
4721758,3898
6294623,447
3168,2485
3148897,5651
2621969,760
3179,2334;2813
5246062,797
527474,5341
1576056,7113
527481,6666
5770362,2099;5341
1051772,1941
2095076,1425
3673214,4554
6818946,3046
5246085,775;2934
5246086,6481
4721802,3532
6818955,165
6641517,1041
527505,6735
4197522,797
3673236,8181
6903662,3071
1576093,2099;5341;6901
7343262,797
2624673,2970
3673251,3532
2624676,8653;800;8824
3238,3381
4197544,6830;7996
6294697,4543;760;6650
4197546,3381
6294699,3621
7343276,3532
4197552,6669;5138
5246132,2970
4197558,450
5680329,6683;8607
4197564,2436
1576127,8305
1051840,5829;6857
7343297,7555
520269,3756;4142
2100420,6907;3786;2436;2022
6294727,3621
5246155,1300;3381
6819020,6454
2796749,2317
5770452,3291
1576150,3251
4721879,8616
1576154,8479;2241
4197595,1810
2624733,6424
4721887,6830;5939;6485
1576161,2934;3381
5770468,436;3673
4197609,2277
5770477,450;86
5246191,79
5246193,1420
5770482,4808;1125
527606,5685;7974;3381
2624759,6950;2661
5246200,7039
4197626,7245
3673339,1803
6294781,3792
2100479,7809
6294786,974;4636
1051908,7717
1576197,3731
2100487,3381;4142
5505580,611
4197642,5045
3321047,3625
2624783,4506
4721936,2970
4197649,5158;7903
3673362,1736
3673368,1080
527642,6901
5770526,963
2624799,8678
3149089,2912
6294820,2050
1576229,1080
4981297,1433
3704603,7231
4457010,7045;7555
3673392,3406
1051955,7371
1576244,4302
3149109,2970
5246263,7717
2624824,2970
7343418,6485
5246267,1739
5330826,3394
1576254,7487
1576259,6979
3673414,7974;2436;7086
5942497,6683
5068684,3046
4457015,2487;5371
3149132,7903
3673423,6885
6819153,6485
3149138,7528
7343443,4043
6294870,797
4722007,907
3416,6134
1051998,5196;601
1051999,1631
1052001,3381
5770594,8653;7555
4197732,5078
2624870,760
527721,2979
5246314,6901
5770608,7665
6819185,4002;7717
5246322,3786
3673465,1941
5770618,7648;8831
6819198,6454
527744,1433
5770625,6362;2934;8653;2436;7974
7343490,671
2272491,4634
3233686,6362
1052039,6756
2100621,6901
4197774,3033
3058925,3312
4722065,2934;5258
6819218,2934;1433
3479,2970;8812
6294939,5840
3485,2099
5246371,4579
1576362,7913;1169
4197803,6901
7343533,2099
7343535,7884
527793,6013;1945
3673522,7717
3149235,4926
1576372,7221
4722102,3381
5246391,6485
2624952,4043
6466804,8181
4722106,6021;4403
5855135,450
5770685,3532
7343551,1379
5770693,4945;3025
5770694,2085
2624967,4377
6991095,7221
2624976,3710
7343573,3857
6295000,1715
3673561,4579
6819290,3732
2100699,2970
2624989,5106
3673567,2934
6295008,8736
4722148,3207;1554;4070
4197862,8304
3149290,7113
3673579,3354
527857,6777
3673586,760
1052149,4457
3149303,2934
1576441,7489
3673595,1011
6295037,1469
4722184,3381
3673610,3660
3670615,5235
3598,8633;1469
527887,5074
527888,368
4197906,6485
6295059,5928
527892,6901
6819349,7181
5505625,1520
5246493,5341
4197919,1125
527904,5341
3617,1715
1052199,5028;286;924;5925
6295084,2934;3211
4197937,2914
1576499,3033
6819382,4720
5246523,3284;2691
3644,6901
3149374,786
5246532,4258
3654,8163;6371;4356;435;1080
3656,1469
6819413,1469
3673,2757
1052250,3406
6295136,450;6189;6135
7343713,1244
3149410,7724
7343716,3381
4722277,6185
4722278,1469
527975,450;4808;7011;8077;3550
1576553,8037;5074;2259
4722284,363;211
3932776,37
5770867,2970
2100858,1041
3149435,5338
4198014,3939
5770880,4419
1052289,945
6816363,6750
4722308,5341
5770886,5270
5246599,2934
4198025,450
5418263,4766
6819470,3381
3673743,3342
1082525,8807
2100883,6332
5246613,3621
4198040,3621;5413
6819481,5341
1576602,2934
6819483,6336;6955
4198045,8660;7903;6777
5770911,1732
1052325,3381;4191
2625190,1061
7343783,760
3149482,2050;6382
2625196,7113
1576621,7555
528046,1168
2100915,5113
1052340,8775
2010398,760
1576630,5562
5770935,3293
4722360,5341
3149498,3072
7343803,797
1052348,5341;1909
6295230,760
5900957,3251
4198083,8721
2010401,1679
4722377,6404
2622071,1469
3790,2934
2625231,8187
2625232,8415
2625233,3621
5246674,450;3381
2272547,42;2436
7343828,2436
6819541,1469
5770967,760;3532
528088,6964
7343833,3155
2625242,1169;3381
3125123,3528
4198111,15;4577
5246691,4168
5246694,5341
6819559,5591
7343848,7555
4722409,2934;6485
2100972,7019
6295282,6820;3481;1957;6243
2100979,1320
6295287,5965
7343866,8661
5771003,1616
1398741,4356
7343872,2558;760
2625282,7401;4266
2845795,2436
3845,1379;4062;1433
1576710,2934;5341
787073,86;58
3673866,5123
3149580,5758;8717
2101010,2436
1576726,3132;7019
1576728,1469
6819616,3284
2101031,4676;2080
2101033,1469
7343914,4142
4722477,2987
5771054,2634
3149616,3621;2934
1052473,2592
1052475,5803;3103
4783644,7706
5680437,7369
7343940,3171;5519
2625350,1715
3914,3961
528203,2595;4257
3918,1682
2101071,1125
5246805,6485
7343960,5341
5771099,2846;7113;7243
7241591,350
5246816,7113
2097808,2233
1576805,760;4142
3943,6485
1052521,380
3149676,1520
5246829,1376
1576815,492
5068776,15
718575,7974;3378;4070;2580
5771125,6
1052534,835
1660905,6631;1941
528248,1379
3673984,7838
3149700,7113;5413
6819723,4666
6295436,2622;7717
4722573,1177
6295438,4689
528271,5341
7344017,2099;5341;6901
5680451,7717
4722581,6362
5246874,6485
4020207,3934
1052572,8181
6292122,5526
5771168,1215
5246881,171
3674019,1379
7344037,8181
5771174,2786;1469
1576871,2099
3674025,775
5680455,6168;8653;7884
2101170,3159
1576883,7717
528308,2709
528309,2934;1433;6485
3583305,974;3033
3149753,2660
6819772,1945
1576896,7261
6029984,5341
6466891,3381
6295492,3570;6761
2101190,6631;5717
3149768,6568
5246921,8181
3149770,1469;6901
4722639,7555
4198353,3621
1576914,3176
4198358,3381
2359973,1379
1052643,2436
3674084,6776;760;2436
1431698,1469
6729041,8305;3532
6819824,797
2101234,1125
1052664,8305;1125
5246971,6901
2101245,2080;3075
6295550,5867
6180297,7195
262827,6481;7884
1052678,7555
4103,4579
6819848,7113
5365769,2036
2625549,6135
7344142,8194
7344143,2436
1052688,2099;5341
2625556,1469
2101277,7318;4070
3674148,6378
528421,1941
4135,4826
3408562,1945
2150849,1586
1577009,3381
4194995,1812
1577012,2099
1577013,5836;6434;3381
2625590,2099
2101305,797
6295610,2551
5324853,2970
528446,5341;6901
7344192,1588
2625602,3630
4722759,314
528457,3338
4198476,3786;3381
1052751,1945
4198481,1623;773;7555;4663
5247058,3939
5680483,7974
3149918,8831;7495
4107621,1469
2625637,6134
6295656,7555
2625647,2436
2101361,7555
7280160,31
3149945,73
6295677,7113
2101377,3381
5771394,8364
7165974,6901
1052808,1469
1224044,7221;7717;6485
2625674,2436;6853
5771403,3381
1577101,4582
6250134,5591
6819983,4748;3532
4981443,7243
4198548,6168
6295704,6146
5771418,7113;6134
6295708,6196
7344286,7437
528545,7369;2436;4070
2625699,3381
4263,1469
7344297,1945
1052846,2970
139692,6825
3674289,212;924
1577139,3939;7717;1715
4198580,412
7043946,1469
7344312,5717
6820025,3381
4198587,4582
1577148,7353;6434;3706
7344317,2634
960337,2436
2625727,7131
528576,2934
7061404,2436
2101445,2685;3283
2101450,380
2101451,8751;6485
5593122,2934
1577169,7884
2101460,1526;6485
7344341,4951
5247190,2277;3381
4722903,6362;760;2436
7344345,7374
4722911,7706
4722913,3283
5771491,1379
1577189,391;8844;2237
6379170,7243
6295786,760
528619,3284
528622,3109
3059069,7221
3674352,5053
6955283,3112
3674354,1318
1577203,7832;5138;6614
528628,3293
4198646,2348;2813
3150072,1435
4346,8377;1553
528637,3710
7253376,2099
3758123,2728
2625796,6683
4357,760
1577227,2934
5771533,4874
6295822,6998
528657,7679
2625810,1379
6295827,2934
4722964,6885
528662,5590;7243;3424
2101527,6434
2625822,3532;7007
2625823,5341
6820130,3765
2101541,6029
1052966,6764
2101543,398
4198696,3298;6901;4634
6295853,3750
2625838,1041
5771569,5008
3674420,7012
6554334,1469
2101559,2987
4408,1440
4198716,5124
7344445,4517;8082
4198718,7910;3939
5247300,2049
6820175,5376
2625872,7903;7717;3381
3233848,2824;7257
2097891,4876;2436
6820181,3489
4198744,2970
3674461,6340;4255;6404
2101600,797
528737,8077
1577315,1469
3674470,5381
6295911,5422
5247337,2436
5247338,8438
528747,6362
6295917,7913;8617
1053038,7471
2625905,6312;1433
1053042,5084
1053043,8309
5771638,6901
7344503,7243;2709;1324
3674490,267
7344507,451
2625925,6485
4469418,5803
1053066,3033
